_id,gp1,gp13,gp14,gp2,gp20,gp25,gp30,gp35,gp7,gp8
61687b221ed3b6e16855e656,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-70,-70,-70,-70,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-48,-48]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-62,-62,-62,-62]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-66,-66]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-68,-68,-68,-68,-70,-70,-70,-70,-70,-68,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-66,-66,-66]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-78]}]",,,,
61687b321ed3b6e16855e657,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-50,-50,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-68,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-62,-62]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-72,-73,-73,-73,-73,-73,-73,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-75,-75,-75,-75,-75,-75,-75,-75]}]",,,,
61687b5c1ed3b6e16855e658,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-62,-62,-62,-56,-56,-56,-56,-56,-56,-56,-56,-56,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-56,-56,-56,-56,-56,-56]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-72,-72,-71,-71,-71,-71,-71,-71,-71,-71,-66,-66,-66,-66,-66,-66,-66,-71,-70,-70]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-68,-68,-68,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-68,-68,-68,-67,-67,-67,-67,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-72,-72,-74,-74,-74,-74,-74,-74,-74,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-81,-81,-81,-87,-87,-87,-87,-87,-87,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]}]",
61687b6c1ed3b6e16855e659,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-58,-58,-58,-58,-58,-58,-58,-57,-57,-57,-57,-57,-63,-63,-63,-63,-63,-63,-63,-63,-63]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-68,-68,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-79,-79,-79,-79,-79,-79,-79,-83,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-80,-80,-80,-80,-80,-80,-80]}]",
61687b791ed3b6e16855e65a,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-63,-61,-61,-61,-61,-61,-61,-61,-55,-55,-55,-55,-55,-55,-55,-55,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-67,-69,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-69]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-72,-72,-72,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-71,-71,-71,-71,-71,-71,-71,-71,-71,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-78,-78,-78,-78,-78,-78,-78,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-83,-83,-83,-83,-83,-83,-83]}]",
61687b851ed3b6e16855e65b,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-55,-55,-55,-60,-60,-60,-60,-60,-60,-59,-59,-59,-59,-59,-59,-59,-59,-58,-58,-58,-58,-61,-61,-61,-61,-61,-61,-61,-59,-59,-57]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-70,-70,-70,-70,-70,-70]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-70,-70,-70,-70,-70,-70,-70,-70,-70,-76,-76,-76,-76,-76,-76,-76]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-70,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-70,-72,-72,-72,-72,-72]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-84,-84,-84,-84,-84,-84,-84,-81,-81]}]",
61687b941ed3b6e16855e65c,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-54,-60,-60,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-60,-60,-60,-60,-60,-60]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-72,-72,-72,-72,-68,-68,-68,-68,-68,-68,-68,-68,-65,-65,-65,-65]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-71,-71,-71,-71,-67,-67,-67,-67,-67,-67,-69,-69,-69,-69,-69,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-69,-69,-69]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-75,-75,-75,-75,-75,-75,-75,-73,-73,-73,-73,-73,-73,-73,-73,-72,-72]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-81,-81,-81,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]}]",
61687bb21ed3b6e16855e65d,,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-54,-54,-54,-54,-54,-52,-51,-51,-51,-51]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-70]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-76,-76,-76,-76,-76,-76,-76,-76]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-80,-80,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-77,-77]}]"
61687bc31ed3b6e16855e65e,,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-61,-61,-61,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-68,-68,-68,-68,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-72,-72,-72]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-80,-80,-80,-80,-80,-80,-80,-88,-88,-88,-88,-88,-88,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]}]"
61687bdb1ed3b6e16855e65f,,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-48]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-71,-71,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-81,-81,-81,-81,-81,-81,-81,-74,-74,-74,-74,-74,-74,-74,-74,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-86,-86,-86]}]"
61687be61ed3b6e16855e660,,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-47,-47,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-46,-46,-46,-46,-46,-46,-46,-47,-47,-48,-48,-48,-49,-49,-49,-49,-49]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-64,-64,-64,-64,-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-70,-70,-70]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-70,-70,-70,-70,-68,-68,-68,-68,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-75,-75,-75,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-81,-81,-81,-81,-81,-81,-81]}]"
61687c011ed3b6e16855e661,,,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-51,-51,-50,-50,-50,-50,-50,-50,-50,-50,-51,-51,-51,-51,-51,-51,-51]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-53,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-57]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-74,-74,-74,-74]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-73,-73]}]"
61687c271ed3b6e16855e662,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-53,-53,-53,-53,-53,-53,-66,-66,-66,-66,-66,-66,-58,-58,-58,-58,-60,-60,-60,-60,-61,-61,-61,-61,-54,-54,-54,-54,-54,-55,-55,-55,-55,-55,-53]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-65,-64,-64,-64,-64,-64,-64,-65,-65,-65,-64,-64,-64,-64,-64,-63,-63,-63,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-65,-65,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-65,-65,-65,-65]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-71,-71,-71,-71,-71,-71,-74,-74,-77,-77,-77,-77,-77,-77,-71,-71,-77,-77,-77,-77,-77,-77,-77,-77,-82,-82]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-85,-85,-85,-85,-85,-85,-85,-85,-76,-76,-76,-76,-76,-76,-76,-76,-76,-72,-72,-72,-72,-72]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-81,-81,-81,-81,-81,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-81,-81,-81,-81]}]",,,,,
