_id,gp1,gp13,gp14,gp2,gp20,gp25,gp30,gp35,gp7,gp8
61687c3b1ed3b6e16855e663,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-69,-69,-69]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-67,-67,-67,-67,-67]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-68,-68,-68,-68,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-70,-70,-70,-70]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-76,-78,-78,-78,-78,-78,-78,-80,-80,-80,-80,-80,-78,-78,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]}]",,,,,
61687c481ed3b6e16855e664,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-71]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-66,-66,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-71,-71]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-72,-72,-72,-72,-72,-72,-72,-78,-78,-78,-78,-78,-78,-78,-72,-72,-72,-72,-72,-70,-70,-72,-72,-72,-72,-72,-72]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-78,-78,-78,-77,-77,-77,-77,-77]}]",,,,,
61687c551ed3b6e16855e665,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-53,-53,-53,-54,-54,-54,-54,-55,-55,-55,-55,-55,-55,-55,-61,-61,-61,-61]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-68,-68,-68,-68,-68,-68,-69,-69,-69,-65,-65,-65,-65,-65,-65,-63]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-63,-76,-76,-76,-76,-76,-76,-76,-76]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-69,-69,-69,-69,-69]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-79,-79,-79,-79,-79,-79,-79,-79,-78,-78,-78,-80,-80,-80,-80,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-85,-85,-85,-85,-85,-83,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-75,-75,-75,-75,-75,-75,-75,-76,-76]}]",,,,,
61687c611ed3b6e16855e666,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-52,-52,-52,-52,-52,-52,-52,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-63,-63]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-62,-62,-62,-63,-63,-63,-63,-63,-65,-64,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-72,-72,-72,-72,-70,-70,-70]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-75,-75,-75,-74,-74,-74,-74,-74,-74]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-78]}]",,,,,
61687c901ed3b6e16855e667,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-64,-65,-65,-65,-65,-65,-67,-67,-67,-67,-67,-67,-67,-67,-64,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-70,-70,-70,-70,-70]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-69,-69,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-70,-70,-70,-70,-70,-70,-70,-70,-73,-73]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-66,-66,-66,-66,-71,-71,-71,-71,-71,-71,-71,-71,-67,-67,-67,-67,-67,-64,-70,-70,-66,-66,-66,-66,-75,-75,-75,-75,-75,-75,-72]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-72,-72,-72,-72,-72,-72,-72,-72,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-81,-81,-81,-81,-81,-81,-81,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-63,-62,-62,-62]}]",,
61687ca81ed3b6e16855e668,,,,,,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-65,-65,-65,-65,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-64,-64]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-64,-71,-70,-70,-70,-70,-70,-70,-70,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-73,-73,-73,-73,-73,-73,-73,-73,-73,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-69,-69,-69,-69,-69,-69]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-76,-76,-76,-76,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-82,-82,-82,-82,-82,-82,-63]}]",,
61687cb51ed3b6e16855e669,,,,,,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-62,-62,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-79,-79,-79,-79,-79]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-76,-76]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-75,-75,-75,-75,-75,-75,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-86,-86,-86,-86,-86,-86,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-63,-63,-63]}]",,
61687ccf1ed3b6e16855e66a,,,,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-61,-61,-61,-61,-61,-66,-66,-66,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-61,-61,-61,-60,-60,-60,-60,-60,-60]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-81,-81,-81,-81,-81,-81,-83,-83,-83,-83,-83,-83,-74,-74,-74,-74,-74,-74,-74,-77,-77,-77,-77,-77,-77,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-74,-74,-76,-76,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-81,-81]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-87,-87,-87,-87,-87,-87,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-72,-72,-72,-72,-72,-72,-72,-72]}]",,
61687cde1ed3b6e16855e66b,,,,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-61,-61,-61,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-82,-82,-82,-82,-82,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-80,-80,-81,-81,-81,-81,-81,-81,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-77,-77,-77,-77,-77,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-81,-81,-81,-81,-81,-81,-81]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-84,-84,-84,-84,-84,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72]}]",,
61687d061ed3b6e16855e66c,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-61,-61,-56,-56,-56,-60,-60,-60,-60,-58,-58,-57,-57,-60,-60,-60,-66]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-58,-58,-58,-58,-58,-58,-58,-64,-64,-64,-64,-64,-64,-60,-60,-63,-63,-63,-63,-63,-63,-63,-63,-63,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-57,-57,-57,-57,-57,-57,-57,-57,-68,-68,-68,-68,-68,-76,-76,-76,-76,-76,-69,-69,-69,-69,-65,-65,-65,-65,-65,-65,-65,-58,-58]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-66,-66,-66]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-70,-70,-70,-66,-66,-66,-66,-66,-66,-66,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-67,-67,-67,-79,-79,-79,-79,-66,-66,-66,-66,-66,-66,-66]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-78,-78,-78,-78,-78,-78,-73,-73,-73,-73,-73,-73,-73,-73,-88,-88,-88,-88,-88,-88,-88,-88,-88,-75,-75,-75,-75,-75]}]",,,,,,,
61687d171ed3b6e16855e66d,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-61,-60,-60,-60,-60,-60,-66,-66,-66,-66,-66,-66,-58,-58,-58,-57]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-58,-58,-58,-58,-63,-58,-58,-58,-61,-61,-61,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-64,-64,-64,-64,-64,-64]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-71,-71,-71,-71,-70,-70,-70,-64,-64,-64,-64,-69,-69,-69,-69,-66,-66,-66,-66,-66,-66,-66,-58,-58,-58,-58,-58,-58,-58]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-65,-65,-65,-65,-65,-65,-67,-67,-67,-67,-62,-62,-62,-62,-62,-62,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-68,-78,-78,-78,-78,-75,-75,-75,-75,-75,-75,-75,-72,-72,-72,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-66,-66]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-79,-79,-79,-79,-79,-79,-79,-76,-76,-76,-76,-76]}]",,,,,,,
61687d251ed3b6e16855e66e,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-58,-58,-58,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-57,-60,-60,-60,-60,-60,-60,-60,-60,-58,-58,-58]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-62,-62,-56,-56,-56,-56,-56,-56,-58,-58,-58,-58,-58,-58,-58,-58,-60,-60,-60,-63,-63,-63,-63,-63,-63]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-70,-70,-70,-70,-70,-70,-55,-55,-55,-55,-55,-55,-56,-56]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-70,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-76,-76,-76,-76,-76,-76,-76,-76,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-74,-74,-74,-74,-70,-70,-70,-70,-70,-70,-70,-67,-67,-67,-82,-82,-82,-82,-82,-82,-64,-64,-64,-64]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-80,-76,-76,-76,-76,-76,-76,-76,-76,-76,-78,-78,-78,-78,-78,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-75,-75,-75,-75,-75]}]",,,,,,,
61687d3f1ed3b6e16855e66f,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-61,-61,-61,-55,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-57,-57,-57,-57,-57,-57,-57,-57,-56,-56,-56,-56,-56,-56,-56,-56,-56]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-55,-55,-55,-54,-54]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-57,-57,-57,-58,-58,-58,-58,-58,-62,-62,-61,-61,-61,-61,-66,-70,-70,-70,-70,-70,-70,-70,-70,-63,-63,-63,-63,-63,-63,-63,-63,-61,-61,-61,-61]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-67,-67,-67,-67,-67,-67,-67,-67,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-65,-65,-65,-65,-65,-65,-65]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-73,-73,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-83,-83,-83,-83,-83,-83,-83,-83,-74,-74,-74]}]",,,,,,,
61687d591ed3b6e16855e670,,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-54,-54,-54,-54,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-54,-54,-60,-60,-60,-60,-60,-60,-60,-65,-65,-65,-65]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-56,-54,-54,-54,-54,-56,-56,-56,-56,-56,-56,-66,-66,-66,-66,-66,-66,-66,-61,-61,-61,-61,-61,-61,-61,-61,-61,-58,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-65,-65,-65,-65,-65]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-69,-69,-69,-69,-69,-66,-72,-72,-72,-72,-70,-70,-70,-70,-56,-56,-56,-56,-56,-57]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-64,-64,-64,-69,-69,-69,-69,-69,-69,-71,-71,-71,-71,-71,-71,-71,-69,-69,-69,-69,-69,-69,-69,-85,-85,-85,-85,-85,-85,-68,-68,-68]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-77,-77,-77,-77,-77,-77,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-76,-76]}]",,,,,,,
