_id,gp1,gp13,gp14,gp2,gp20,gp25,gp30,gp35,gp7,gp8
61687d9c1ed3b6e16855e671,,,,,,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-51,-51]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-57,-57,-57,-57,-57,-64,-64,-64,-62,-62,-62,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-66,-66,-62,-62,-62,-62,-62,-62,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-65,-65,-65,-75,-75,-75,-67,-67,-67,-67,-67,-65,-65]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-62,-62,-63]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-63,-63,-63,-63,-63]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-69,-69,-69,-69,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69]}]",,,
61687dac1ed3b6e16855e672,,,,,,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-50,-50,-50,-50,-50,-50,-53,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-52,-52,-52,-52,-52,-54,-54,-54,-54,-54,-54,-52,-52,-52,-52]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-64,-63,-63,-63,-63,-63,-63,-63,-63]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-59,-59,-59,-59,-59,-59,-59,-61,-61,-61,-61,-61,-61,-68,-68,-68,-68,-68,-68,-68]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-63,-63,-63,-68,-68,-68,-68,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-70,-70,-70,-70,-70,-70,-67,-67,-67,-67,-67]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-70,-66,-66,-66,-66,-66,-66,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-63]}]",,,
61687db91ed3b6e16855e673,,,,,,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-51,-51,-51,-53,-53,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-53,-53,-54,-54,-54,-54,-54,-55,-55,-55,-55,-54,-54,-54,-54]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-62,-62,-62,-62,-61,-61,-61,-61,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-70,-70,-70]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-58,-65,-65,-65,-65,-55,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-76]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-63,-63,-63,-63,-63,-63,-67,-67,-67,-67,-67,-72,-72,-72,-69,-69,-69,-69,-69,-69,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-65,-65]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-68,-68,-68,-68,-68,-68,-68,-71,-73,-73,-73,-73,-74,-74,-74,-74,-74]}]",,,
61687dce1ed3b6e16855e674,,,,,,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-51,-51,-51,-51,-51,-60,-60,-60,-60,-60,-60,-60,-60,-53,-53,-53,-52,-52,-52,-52,-52,-54,-54,-54,-54,-54,-54,-52,-52,-52,-52]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-60,-60,-63,-63,-63,-63,-64,-64,-64,-64,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-70]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-76,-63,-63,-63,-63,-60,-60,-60,-60,-60,-60,-63,-61,-61,-61,-61,-63,-62,-62,-62,-62,-62,-62,-62,-62]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-63,-63,-63,-63,-63]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-72,-72,-72,-72,-72,-67,-67,-67,-73,-73,-73,-73,-73,-70,-70,-70,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69]}]",,,
61687dda1ed3b6e16855e675,,,,,,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-52]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-57,-57,-57,-57,-57,-57,-57,-57,-57,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-63,-63,-63,-63,-63,-66,-66]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-60,-60,-60,-60,-63,-63,-63,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-70,-70,-70,-70,-64,-64,-64,-64,-64,-64,-61,-61,-61,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-70,-70,-70,-70,-70,-70,-70,-70,-70,-74,-74,-74,-74,-74,-74,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-76,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-63,-63,-63]}]",,,
61687df81ed3b6e16855e676,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-63,-63,-63,-65,-65,-65,-65,-63,-63,-63,-63,-63,-63,-61,-61,-61,-61,-61,-61,-61,-61,-61]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-60,-58,-58,-58,-58,-58,-60,-60,-60,-58,-58,-58,-58,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-57,-57]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-62,-60,-60,-61,-61,-61,-61,-61]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-68,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-69,-69,-69,-69,-69,-69,-69,-69,-75,-75,-75,-75,-75,-72,-72,-72]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-76,-76,-76,-76,-76,-78,-78,-78,-78,-78,-78,-78,-78,-93,-79,-79,-79,-79,-79,-79,-79,-81,-81,-81,-80]}]",,,,,,,,
61687e111ed3b6e16855e677,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-64,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-62,-69,-69,-69,-69]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-62,-62,-62,-65,-65,-65,-60,-60,-60,-60,-60,-60,-66,-66,-66,-66,-66,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-65,-65,-65,-64,-64,-64,-64,-62,-62,-65,-65,-65,-65,-64,-64,-64,-64,-64,-65,-65,-65,-63,-63,-63,-63,-63,-63,-63,-63,-63,-74]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-83,-83,-83]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-68,-68,-70,-70,-70,-70,-70,-70,-70,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-80,-80]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-81,-81,-80,-80,-80,-80,-80,-80]}]",,,,,,,,
61687e251ed3b6e16855e678,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-59,-59,-59,-59,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-61,-61,-61,-61,-61,-63,-63,-63,-63,-63,-63,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-60,-59,-59,-59]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-63,-63,-64,-64,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-63,-63,-63,-63,-63]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-75,-75,-75,-75,-75,-75,-75,-75,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78]}]",,,,,,,,
61687e351ed3b6e16855e679,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-64,-64,-64,-64,-62,-62,-62,-62,-62,-62,-62,-54,-54,-54,-54,-54,-54,-54]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-61,-69,-69,-67,-67,-67,-67,-67,-67,-61,-61,-61,-61,-61,-61,-66,-66,-66,-66,-57,-60,-60,-60,-60,-60,-66,-66,-66]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-63,-63,-63,-61,-61,-61,-61,-61,-61,-61,-61,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-66,-66,-66,-66,-66,-68,-73,-73,-73,-73,-73,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-74,-74,-74,-74,-74,-74,-74,-74,-68,-69]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-75,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-69,-69,-69,-69]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-72,-72,-72,-76,-76,-76,-76,-76,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-76,-76,-76,-76,-76]}]",,,,,,,,
61687e4c1ed3b6e16855e67a,,"[{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-65,-65,-61,-61,-61,-61,-61,-58,-58,-58,-58,-62,-62,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-55,-54]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-62,-62,-62,-62,-62,-59,-59,-59,-59,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-65,-65,-65]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-68,-68,-68,-68,-68,-62,-60,-60,-60,-60,-60,-60,-60,-60,-67,-67,-67,-67,-63,-63,-64,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-75,-75,-78,-78,-78,-78,-65,-65,-65,-63,-63,-63,-63,-74,-74,-74,-74,-74,-66,-66,-66,-66,-66,-66,-67,-67,-63,-63,-63,-63]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-70,-70,-70,-70,-70,-70,-70,-73,-73,-73,-73,-73,-73,-73,-73]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-70,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82]}]",,,,,,,,
61687e951ed3b6e16855e67b,,,,,,,,,,
61687eac1ed3b6e16855e67c,,,,,,,,,,
61687ec11ed3b6e16855e67d,,,,,,,,,,
61687eeb1ed3b6e16855e67e,,,,,,,,,,
61687f1e1ed3b6e16855e67f,,,,,,,,,,
61687f701ed3b6e16855e680,,,,,,,,,,
61687f8a1ed3b6e16855e681,,,,,,,,,,
61687faf1ed3b6e16855e682,,,,,,,,,,
616880991ed3b6e16855e683,,,,,,,,,,
616880a61ed3b6e16855e684,,,,,,,,,,
616880bc1ed3b6e16855e685,,,,,,,,,,
616880d71ed3b6e16855e686,,,,,,,,,,
616880f81ed3b6e16855e687,,,,,,,,,,
616881121ed3b6e16855e688,,,,,,,,,,
616881b81ed3b6e16855e689,,,,,,,,,,
616881f91ed3b6e16855e68a,,,,,,,,,,
616882091ed3b6e16855e68b,,,,,,,,,,
616882281ed3b6e16855e68c,,,,,,,,,,
616882361ed3b6e16855e68d,,,,,,,,,,
616882641ed3b6e16855e68e,,,,,,,,,,
616882831ed3b6e16855e68f,,,,,,,,,,
616882941ed3b6e16855e690,,,,,,,,,,
6168a08a1ed3b6e16855e691,,,,,,,,,,
6168a0ae1ed3b6e16855e692,,,,,,,,,,
6168a0cd1ed3b6e16855e693,,,,,,,,,,
6168a1171ed3b6e16855e694,,,,,,,,,,
6168a12e1ed3b6e16855e695,,,,,,,,,,
6168a13e1ed3b6e16855e696,,,,,,,,,,
6168a1531ed3b6e16855e697,,,,,,,,,,
6168a1651ed3b6e16855e698,,,,,,,,,,
6168a1c11ed3b6e16855e699,,,,,,,,,,
6168a1cf1ed3b6e16855e69a,,,,,,,,,,
6168a1e11ed3b6e16855e69b,,,,,,,,,,
6168a1f41ed3b6e16855e69c,,,,,,,,,,
6168a2051ed3b6e16855e69d,,,,,,,,,,
6168a2941ed3b6e16855e69f,,,,,,,,,,
6168a2ab1ed3b6e16855e6a0,,,,,,,,,,
6168a2c71ed3b6e16855e6a1,,,,,,,,,,
6168a2e71ed3b6e16855e6a2,,,,,,,,,,
6168a3211ed3b6e16855e6a3,,,,,,,,,,
6168a35a1ed3b6e16855e6a4,,,,,,,,,,
6168a3781ed3b6e16855e6a5,,,,,,,,,,
6168a3941ed3b6e16855e6a6,,,,,,,,,,
6168a3af1ed3b6e16855e6a7,,,,,,,,,,
6168a3c91ed3b6e16855e6a8,,,,,,,,,,
6168a4301ed3b6e16855e6a9,,,,,,,,,,
6168a44a1ed3b6e16855e6aa,,,,,,,,,,
6168a4681ed3b6e16855e6ab,,,,,,,,,,
6168a4881ed3b6e16855e6ac,,,,,,,,,,
6168a4a11ed3b6e16855e6ad,,,,,,,,,,
6168a4f31ed3b6e16855e6ae,,,,,,,,,,
6168a5221ed3b6e16855e6af,,,,,,,,,,
6168a5401ed3b6e16855e6b0,,,,,,,,,,
6168a5601ed3b6e16855e6b1,,,,,,,,,,
6168a5b91ed3b6e16855e6b2,,,,,,,,,,
6168a6321ed3b6e16855e6b3,,,,,,,,,,
6168a64f1ed3b6e16855e6b4,,,,,,,,,,
6168a66e1ed3b6e16855e6b5,,,,,,,,,,
6168a6941ed3b6e16855e6b6,,,,,,,,,,
6168a6b11ed3b6e16855e6b7,,,,,,,,,,
6168a70b1ed3b6e16855e6b8,,,,,,,,,,
6168a7321ed3b6e16855e6b9,,,,,,,,,,
6168a74c1ed3b6e16855e6ba,,,,,,,,,,
6168a7681ed3b6e16855e6bb,,,,,,,,,,
6168a7871ed3b6e16855e6bc,,,,,,,,,,
6168a7dc1ed3b6e16855e6bd,,,,,,,,,,
6168a7f41ed3b6e16855e6be,,,,,,,,,,
6168a8091ed3b6e16855e6bf,,,,,,,,,,
6168a8211ed3b6e16855e6c0,,,,,,,,,,
6168a8431ed3b6e16855e6c1,,,,,,,,,,
6168a9031ed3b6e16855e6c2,,,,,,,,,,
6168a9291ed3b6e16855e6c3,,,,,,,,,,
6168a93e1ed3b6e16855e6c4,,,,,,,,,,
6168a9571ed3b6e16855e6c5,,,,,,,,,,
6168a9761ed3b6e16855e6c6,,,,,,,,,,
6168a9b41ed3b6e16855e6c7,,,,,,,,,,
6168a9d51ed3b6e16855e6c8,,,,,,,,,,
6168a9ee1ed3b6e16855e6c9,,,,,,,,,,
6168aa0c1ed3b6e16855e6ca,,,,,,,,,,
6168aa281ed3b6e16855e6cb,,,,,,,,,,
6168aa851ed3b6e16855e6cc,,,,,,,,,,
6168ab231ed3b6e16855e6cd,,,,,,,,,,
6168ab531ed3b6e16855e6ce,,,,,,,,,,
6168ab721ed3b6e16855e6cf,,,,,,,,,,
6168ab921ed3b6e16855e6d0,,,,,,,,,,
6168abe21ed3b6e16855e6d1,,,,,,,,,,
6168abff1ed3b6e16855e6d2,,,,,,,,,,
6168ac151ed3b6e16855e6d3,,,,,,,,,,
6168ac2a1ed3b6e16855e6d4,,,,,,,,,,
6168ac431ed3b6e16855e6d5,,,,,,,,,,
6168ac981ed3b6e16855e6d6,,,,,,,,,,
6168acbb1ed3b6e16855e6d7,,,,,,,,,,
6168acd61ed3b6e16855e6d8,,,,,,,,,,
6168acf61ed3b6e16855e6d9,,,,,,,,,,
6168ad1c1ed3b6e16855e6da,,,,,,,,,,
6168ad611ed3b6e16855e6db,,,,,,,,,,
6168ad831ed3b6e16855e6dc,,,,,,,,,,
6168ad9b1ed3b6e16855e6dd,,,,,,,,,,
6168adbd1ed3b6e16855e6de,,,,,,,,,,
6168adec1ed3b6e16855e6df,,,,,,,,,,
6168ae661ed3b6e16855e6e0,,,,,,,,,,
6168ae881ed3b6e16855e6e1,,,,,,,,,,
6168aeaa1ed3b6e16855e6e2,,,,,,,,,,
6168aede1ed3b6e16855e6e3,,,,,,,,,,
6168af051ed3b6e16855e6e4,,,,,,,,,,
6168af661ed3b6e16855e6e5,,,,,,,,,,
6168af8f1ed3b6e16855e6e6,,,,,,,,,,
6168afae1ed3b6e16855e6e7,,,,,,,,,,
6168afd11ed3b6e16855e6e8,,,,,,,,,,
6168aff11ed3b6e16855e6e9,,,,,,,,,,
6168b8821ed3b6e16855e6ea,,,,,,,,,,
6168b89d1ed3b6e16855e6eb,,,,,,,,,,
6168b8b51ed3b6e16855e6ec,,,,,,,,,,
6168b8d01ed3b6e16855e6ed,,,,,,,,,,
6168b8ec1ed3b6e16855e6ee,,,,,,,,,,
6168b9451ed3b6e16855e6ef,,,,,,,,,,
6168b9631ed3b6e16855e6f0,,,,,,,,,,
6168b9851ed3b6e16855e6f1,,,,,,,,,,
6168b9a61ed3b6e16855e6f2,,,,,,,,,,
6168b9c51ed3b6e16855e6f3,,,,,,,,,,
6168ba0a1ed3b6e16855e6f4,,,,,,,,,,
6168ba2f1ed3b6e16855e6f5,,,,,,,,,,
6168ba4f1ed3b6e16855e6f6,,,,,,,,,,
6168ba721ed3b6e16855e6f7,,,,,,,,,,
6168ba911ed3b6e16855e6f8,,,,,,,,,,
6168bb101ed3b6e16855e6f9,,,,,,,,,,
6168bb271ed3b6e16855e6fa,,,,,,,,,,
6168bb421ed3b6e16855e6fb,,,,,,,,,,
6168bb651ed3b6e16855e6fc,,,,,,,,,,
6168bb981ed3b6e16855e6fd,,,,,,,,,,
6168bbe51ed3b6e16855e6fe,,,,,,,,,,
6168bc421ed3b6e16855e701,,,,,,,,,,
6168bc841ed3b6e16855e702,,,,,,,,,,
6168bcc11ed3b6e16855e703,,,,,,,,,,
6168bcdf1ed3b6e16855e704,,,,,,,,,,
6168bd051ed3b6e16855e705,,,,,,,,,,
6168bd311ed3b6e16855e706,,,,,,,,,,
6168bd4b1ed3b6e16855e707,,,,,,,,,,
6168bdc41ed3b6e16855e709,,,,,,,,,,
6168bde71ed3b6e16855e70b,,,,,,,,,,
6168be0b1ed3b6e16855e70c,,,,,,,,,,
6168ccfd4ae041d4a1fb80d8,,,,,,,,,,
6168cd2d4ae041d4a1fb80d9,,,,,,,,,,
6168cdbd4ae041d4a1fb80db,,,,,,,,,,
6168cdf54ae041d4a1fb80dc,,,,,,,,,,