_id,gp25,gp26,gp27,gp28,gp30,gp31,gp32,gp35,gp36,gp37
6168ecb523cb1643c62cff00,,,,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-31,-31,-31,-31,-31,-30,-30,-30,-30,-30,-30,-30,-30,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-34,-34,-34,-34,-34,-34]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-65,-65,-65,-65,-65,-65,-65]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-74,-74,-74,-74,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-78,-78,-78]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-88,-88,-88,-88,-88,-88,-88,-89,-89,-89,-89,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92]}]",,
6168ecda23cb1643c62cff01,,,,,,,,"[{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-52,-52,-52,-50,-50,-50,-50,-50,-50,-50,-50,-50,-52,-52,-52,-52,-52,-52,-52,-52]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-58,-58,-58,-58,-58,-60,-60,-60,-60,-60,-60,-60,-60,-62,-62,-62]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-68,-66,-66,-66,-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-64,-63,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-65,-65,-65,-65]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-78,-78,-78,-78,-78,-78,-78,-78,-78,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]}]",,
6168ecf023cb1643c62cff02,,,,,,,,"[{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-69,-69,-71,-71,-71,-71,-71,-71]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-73,-73,-73,-73,-73,-73,-73,-73,-71,-71,-71,-71,-71,-71,-71,-71,-71,-68]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75]}]",,
6168ed4523cb1643c62cff03,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-64,-66,-66,-66,-66,-66,-66,-66,-58,-58,-58,-58,-58,-58,-58,-58,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-66,-66,-66,-66,-66,-66,-66,-66,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-72,-72,-72,-72,-72,-69,-69,-69,-69,-69,-69,-69,-72,-72,-72,-69,-69,-69,-69,-69,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-71,-71,-71,-71,-71,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-66,-66,-66,-66,-66,-66,-67,-67,-67,-66,-66,-66,-66,-66,-66]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-74,-74,-70,-70,-70,-70,-67,-67,-67,-70,-70,-70,-70,-78,-78,-78,-78,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-78]}]",,,,,,,,
6168ed6a23cb1643c62cff04,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-54,-52,-52,-52,-52,-52,-48,-48,-48,-48,-48,-48,-48,-48,-48]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-65,-65,-65,-65,-69,-69,-69,-69,-65,-65,-65,-65,-65,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-60,-60,-61,-61]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-63,-63,-63,-63,-63,-63,-63,-63,-63,-61,-61,-64,-64,-64,-64,-72]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-72,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-76,-76,-76,-76,-76,-76,-76,-77,-75,-75,-75,-75,-72,-72,-72,-72,-72,-72,-72,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-68,-68,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82]}]",,,,,,,,
6168ed8a23cb1643c62cff05,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-48,-48,-48,-48,-48,-48,-48,-49,-49,-48,-48,-48,-48,-48,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-54,-54,-54,-55,-55,-55,-55,-55,-55,-55,-55]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-56,-56,-56,-56,-56,-57]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-67,-67,-67,-67,-67,-67,-67,-67,-67,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-77,-77,-77,-79,-79,-79,-79,-79,-79,-79,-79,-79,-70,-70,-70,-69,-69]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-78,-78,-78,-78,-78,-76,-76,-76,-76,-76,-76,-74,-74,-74,-74,-74,-74,-74,-74,-74]}]",,,,,,,,
6168ed9d23cb1643c62cff06,,"[{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-56,-56,-56,-56,-56,-56,-56,-56,-56,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-53,-53,-53,-54,-54,-54,-54,-54,-54]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-60,-60,-60,-60,-58,-58,-58,-60,-60,-60,-60,-60,-59,-59,-59,-59,-59,-59,-58,-58,-58,-60,-60,-60,-60,-60,-60,-60]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-70]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-63,-63,-63,-63,-63,-63,-63,-63,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-85,-85,-75,-75,-75,-75,-75,-75,-75,-75,-61,-61,-61,-61,-61,-61,-62,-62,-62,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-55,-55,-55,-55]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-69,-69,-69,-69,-69,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74]}]",,,,,,,,
6168edb323cb1643c62cff07,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-49,-49,-49,-49,-49,-49,-49,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-57,-57,-57,-57,-57,-57,-57,-57,-57,-56,-56,-56,-57,-57,-57,-57,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-58]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-69,-69,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-71,-71,-71,-71,-71,-70,-68,-68,-68,-68,-68,-68,-68,-68]}]",,,,,,,,
6168edec23cb1643c62cff08,,,,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-50,-50,-50,-50,-50,-50,-50,-50,-50,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-52,-52,-52,-52,-52,-52,-52,-50,-54,-54,-54,-54,-54,-54,-54]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-61,-58,-58,-58,-58,-58,-58,-58,-58,-58,-63,-64,-64,-64,-64,-64,-64,-64,-64,-56,-56,-56,-56,-56,-56,-56,-56,-55,-55,-55,-55]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-62,-62,-61,-61,-61,-61,-61,-61,-62,-62,-62]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-72,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-75,-75,-75,-75,-75,-75,-75,-75,-77,-77,-77,-77,-77,-77]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-80,-80,-80,-80,-80,-73,-73,-73,-73,-73,-70,-70,-70,-70,-70,-70,-71,-71,-71,-83,-83,-83,-83,-83,-74,-74,-74,-74,-74]}]",,,,
6168ee1023cb1643c62cff09,,,,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-56,-56,-56,-56,-56,-56]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-57,-57,-57,-60,-60,-60,-60,-60,-61,-60,-60,-60,-60,-60,-60,-60,-60,-62,-62,-62,-62]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-62,-62,-62,-62]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-66,-65,-65,-65,-65,-65,-68,-71,-71,-71,-71,-71,-71,-71,-71,-61,-61]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-65,-65,-66,-66,-66,-66,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-72,-72,-72,-72,-72,-72,-72,-72,-69]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-74,-74,-74,-74,-74,-74,-72,-72,-72,-72,-72,-72,-74,-74,-74,-74,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-77,-77,-77,-77,-77,-77,-77]}]",,,,
6168ee2e23cb1643c62cff0a,,,,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-48,-48,-48,-48,-48,-51,-52,-52,-52,-52,-52,-52,-52,-50,-52,-52,-52,-52,-52,-52,-52,-65,-65,-50,-50,-50,-50,-50,-50,-50,-51,-51,-51,-51,-51]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-62,-62,-62,-62,-58,-58,-58,-58,-58,-58,-58,-56,-56,-58,-58,-58,-58,-58,-60]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-63,-63,-63,-63,-63,-63,-63,-65,-65,-80,-80,-80,-80,-66,-66,-66]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-64,-64,-64,-64,-63,-63,-63,-63,-63,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-72,-72,-72,-72,-72,-72,-69,-69,-69,-69,-69,-69,-69,-69,-67,-67,-67,-67,-67,-67,-67,-69,-69,-70,-70,-70,-70,-70,-70,-70,-74,-74,-74,-74]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-71,-71,-71,-71,-71,-71,-71,-73,-73,-73,-73,-73,-73,-73,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81]}]",,,,
6168ee4423cb1643c62cff0b,,,,,,"[{""BSSID"":""FD:82:B0:4C:91:BF"",""RSSIs"":[-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45]},{""BSSID"":""C7:F8:C6:2F:15:BB"",""RSSIs"":[-61,-61,-61,-61,-61,-61,-61,-61,-63,-63,-63,-63,-63,-63,-63,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-67,-67,-67,-67,-67,-67]},{""BSSID"":""CE:E4:05:BE:70:CD"",""RSSIs"":[-63,-63,-63,-63,-74,-74,-65,-65,-65,-65,-62,-62,-62,-62,-62,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-56,-56,-56,-56,-56,-56,-56,-56]},{""BSSID"":""C3:88:F6:29:A9:DE"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-63,-63,-63,-63,-63,-63,-63,-61,-61,-61]},{""BSSID"":""D2:8C:33:3D:CC:0C"",""RSSIs"":[-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-63,-63,-63,-63,-63,-63,-63,-63,-63,-67,-67,-67,-67]},{""BSSID"":""EE:AF:B9:2E:2C:33"",""RSSIs"":[-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-80,-80,-80,-80,-80,-79,-79,-75,-75,-75,-75,-74,-74,-74,-74,-63,-63,-63,-63,-63,-63,-63]}]",,,,
